y,m,d,T(ºC),P(mm/d),PET(mm/d),qout(mm/d)
2011,9,14,4.02,0,8.21,0.33
2011,9,15,5.41,0,8.38,0.54
2011,9,16,3.64,0,8.55,0.68
2011,9,17,1.66,0,8.72,0.71
2011,9,18,2.54,0,8.89,0.75
2011,9,19,2.35,0,9.06,0.8
2011,9,20,4.7,0,9.23,0.97
2011,9,21,5.9,0,9.4,1.25
2011,9,22,3.43,0,9.57,1.4
2011,9,23,4.18,0,9.74,1.56
2011,9,24,7.12,0,9.91,1.93
2011,9,25,7.46,0,10.09,2.39
2011,9,26,7.01,0,10.26,2.74
2011,9,27,9.26,4,10.43,2.7
2011,9,28,8.22,1,10.6,2.48
2011,9,29,7.64,0,10.77,2.22
2011,9,30,5.56,0,10.94,1.97
2011,10,1,6.68,3,11.11,1.83
2011,10,2,7.3,0,11.28,1.65
2011,10,3,5.98,0,11.45,1.46
2011,10,4,4.9,0,11.62,1.3
2011,10,5,8.29,0,11.79,1.15
2011,10,6,6.96,0,11.96,1.02
2011,10,7,3.35,0,12.13,0.9
2011,10,8,-0.84,0,12.3,0.79
2011,10,9,2.28,0,12.46,0.7
2011,10,10,3.85,0,12.63,0.64
2011,10,11,4.34,0,12.79,0.6
2011,10,12,1.03,0,12.96,0.57
2011,10,13,-3.2,0,13.12,0.54
2011,10,14,-1.91,0,13.29,0.51
2011,10,15,2.34,0,13.45,0.48
2011,10,16,5.19,0,13.61,0.45
2011,10,17,6.88,0,13.77,0.43
2011,10,18,5.77,0,13.93,0.4
2011,10,19,7.43,0,14.08,0.38
2011,10,20,9.4,0,14.24,0.36
2011,10,21,7.65,0,14.39,0.33
2011,10,22,6.79,0,14.55,0.32
2011,10,23,5.98,0,14.7,0.3
2011,10,24,4.47,0,14.85,0.28
2011,10,25,5,0,15,0.26
2011,10,26,5.56,0,15.15,0.25
2011,10,27,5.85,0,15.29,0.23
2011,10,28,5.96,0,15.44,0.22
2011,10,29,5.95,0,15.58,0.2
2011,10,30,6.29,0,15.72,0.19
2011,10,31,8.14,0,15.86,0.18
2011,11,1,7.78,0,16,0.16
2011,11,2,9.2,0,16.14,0.15
2011,11,3,10.25,0,16.27,0.14
2011,11,4,10.24,0,16.41,0.13
2011,11,5,10.45,0,16.54,0.12
2011,11,6,11.04,0,16.67,0.11
2011,11,7,10.91,0,16.79,0.11
2011,11,8,7.96,0,16.92,0.1
2011,11,9,5.57,0,17.04,0.09
2011,11,10,6.45,0,17.16,0.08
2011,11,11,9.39,0,17.28,0.08
2011,11,12,8.9,0,17.4,0.07
2011,11,13,-0.36,0,17.51,0.06
2011,11,14,5.28,0,17.62,0.06
2011,11,15,9.04,0,17.73,0.05
2011,11,16,9.06,0,17.84,0.05
2011,11,17,7.39,0,17.95,0.04
2011,11,18,8.06,0,18.05,0.04
2011,11,19,7.79,0,18.15,0.04
2011,11,20,3.7,0,18.25,0.04
2011,11,21,6.32,0,18.34,0.04
2011,11,22,10.5,0,18.44,0.04
2011,11,23,10.14,0,18.53,0.04
2011,11,24,10.73,0,18.62,0.04
2011,11,25,11.72,0,18.7,0.04
2011,11,26,12.38,0,18.79,0.04
2011,11,27,12.63,0,18.87,0.04
2011,11,28,12.99,0,18.94,0.04
2011,11,29,13.03,0,19.02,0.04
2011,11,30,12.56,0,19.09,0.04
2011,12,1,12.72,0,19.16,0.04
2011,12,2,11.03,0,19.23,0.04
2011,12,3,10.38,0,19.3,0.04
2011,12,4,9.52,0,19.36,0.04
2011,12,5,7.66,0,19.42,0.04
2011,12,6,6.97,0,19.47,0.04
2011,12,7,8.58,0,19.53,0.04
2011,12,8,9.74,0,19.58,0.04
2011,12,9,11.33,0,19.63,0.04
2011,12,10,11.59,0,19.67,0.04
2011,12,11,11.02,0,19.71,0.04
2011,12,12,11.3,0,19.75,0.04
2011,12,13,12.28,0,19.79,0.04
2011,12,14,14.1,0,19.82,0.04
2011,12,15,13.03,0,19.85,0.04
2011,12,16,11.91,0,19.88,0.04
2011,12,17,11.86,0,19.91,0.04
2011,12,18,12.62,0,19.93,0.04
2011,12,19,11.15,0,19.95,0.04
2011,12,20,11.62,0,19.96,0.04
2011,12,21,10.99,0,19.98,0.04
2011,12,22,11.51,0,19.99,0.04
2011,12,23,11.98,0,19.99,0.04
2011,12,24,8.84,0,20,0.04
2011,12,25,12.38,0,20,0.04
2011,12,26,15.47,0,20,0.04
2011,12,27,15.73,0,19.99,0.04
2011,12,28,16.3,0,19.99,0.04
2011,12,29,15.38,0,19.98,0.04
2011,12,30,14.34,0,19.96,0.04
2011,12,31,15.95,0,19.95,0.04
2012,1,1,15.12,0,19.93,0.04
2012,1,2,15.29,0,19.91,0.04
2012,1,3,16.12,0,19.88,0.04
2012,1,4,15.65,0,19.85,0.04
2012,1,5,9.6,0,19.82,0.04
2012,1,6,10.15,0,19.79,0.04
2012,1,7,12.42,0,19.75,0.04
2012,1,8,13.87,0,19.71,0.04
2012,1,9,14.39,0,19.67,0.04
2012,1,10,12.99,0,19.63,0.04
2012,1,11,11.78,0,19.58,0.04
2012,1,12,12.68,0,19.53,0.04
2012,1,13,13.23,0,19.47,0.04
2012,1,14,11.26,0,19.42,0.04
2012,1,15,11.8,0,19.36,0.04
2012,1,16,11.54,0,19.3,0.04
2012,1,17,11.76,0,19.23,0.04
2012,1,18,12.23,0,19.16,0.04
2012,1,19,13.56,0,19.09,0.04
2012,1,20,12.8,0,19.02,0.04
2012,1,21,11.98,0,18.94,0.04
2012,1,22,11.55,0,18.87,0.04
2012,1,23,8.67,0,18.79,0.04
2012,1,24,9.28,0,18.7,0.04
2012,1,25,11.63,0,18.62,0.04
2012,1,26,13.7,0,18.53,0.04
2012,1,27,15.12,0,18.44,0.04
2012,1,28,13.36,0,18.34,0.03
2012,1,29,13.31,0,18.25,0.03
2012,1,30,12.71,0,18.15,0.03
2012,1,31,12.53,0,18.05,0.03
2012,2,1,11.65,0,17.95,0.03
2012,2,2,11.4,0,17.84,0.03
2012,2,3,12.91,0,17.73,0.03
2012,2,4,13.48,0,17.62,0.03
2012,2,5,14.45,0,17.51,0.03
2012,2,6,15.41,0,17.4,0.03
2012,2,7,15.55,0,17.28,0.03
2012,2,8,13.65,0,17.16,0.03
2012,2,9,12.25,0,17.04,0.03
2012,2,10,14.41,0,16.92,0.03
2012,2,11,15.44,0,16.79,0.03
2012,2,12,11.65,0,16.67,0.03
2012,2,13,11.95,0,16.54,0.03
2012,2,14,12.28,0,16.41,0.03
2012,2,15,12.61,0,16.27,0.03
2012,2,16,14.11,0,16.14,0.03
2012,2,17,13.78,0,16,0.03
2012,2,18,12.57,0,15.86,0.03
2012,2,19,12.84,0,15.72,0.03
2012,2,20,12.52,0,15.58,0.03
2012,2,21,12.19,0,15.44,0.03
2012,2,22,13.41,0,15.29,0.03
2012,2,23,8.51,0,15.15,0.03
2012,2,24,8.94,0,15,0.03
2012,2,25,8.91,0,14.85,0.03
2012,2,26,11.75,0,14.7,0.03
2012,2,27,11.9,0,14.55,0.03
2012,2,28,11.36,0,14.39,0.03
2012,2,29,8.85,0,14.24,0.03
2012,3,1,10.06,0,14.08,0.03
2012,3,2,13.15,0,13.93,0.03
2012,3,3,14.2,0,13.77,0.03
2012,3,4,12.96,0,13.61,0.03
2012,3,5,11.72,0,13.45,0.03
2012,3,6,12.92,0,13.29,0.03
2012,3,7,13.77,0,13.12,0.03
2012,3,8,15.02,0,12.96,0.03
2012,3,9,15.5,0,12.79,0.03
2012,3,10,11.43,0,12.63,0.03
2012,3,11,11.67,0,12.46,0.03
2012,3,12,10.9,0,12.3,0.03
2012,3,13,12.05,0,12.13,0.03
2012,3,14,12.15,0,11.96,0.03
2012,3,15,13.32,0,11.79,0.03
2012,3,16,14.16,0,11.62,0.03
2012,3,17,13.3,0,11.45,0.03
2012,3,18,12.17,0,11.28,0.03
2012,3,19,12.31,0,11.11,0.03
2012,3,20,10.21,0,10.94,0.03
2012,3,21,10.56,0,10.77,0.03
2012,3,22,14.87,0,10.6,0.03
2012,3,23,10.59,0,10.43,0.03
2012,3,24,9.59,0,10.26,0.03
2012,3,25,8.4,0,10.09,0.03
2012,3,26,7.45,0,9.91,0.03
2012,3,27,8.26,0,9.74,0.03
2012,3,28,10.47,0,9.57,0.03
2012,3,29,11.06,0,9.4,0.03
2012,3,30,11.58,0,9.23,0.03
2012,3,31,12.32,0,9.06,0.03
2012,4,1,11.09,0,8.89,0.03
2012,4,2,9.49,0,8.72,0.03
2012,4,3,9.4,0,8.55,0.03
2012,4,4,8.64,0,8.38,0.03
2012,4,5,9.46,0,8.21,0.03
2012,4,6,10.57,0,8.04,0.03
2012,4,7,8.52,0,7.87,0.03
2012,4,8,8.15,0,7.7,0.03
2012,4,9,6.48,0,7.54,0.03
2012,4,10,5.5,0,7.37,0.03
2012,4,11,6.64,0,7.21,0.03
2012,4,12,8.31,0,7.04,0.03
2012,4,13,4.79,0,6.88,0.03
2012,4,14,1.9,0,6.71,0.03
2012,4,15,2.88,0,6.55,0.03
2012,4,16,3.64,0,6.39,0.03
2012,4,17,4.95,18.27,6.23,0.03
2012,4,18,4.95,0.460000000000001,6.07,0.03
2012,4,19,5.33,0.219999999999999,5.92,0.03
2012,4,20,5.64,0.23,5.76,0.03
2012,4,21,5.95,0.920000000000002,5.61,0.03
2012,4,22,5.71,0.229999999999997,5.45,0.03
2012,4,23,4.94,0,5.3,0.03
2012,4,24,4.35,0,5.15,0.03
2012,4,25,3.02,0,5,0.03
2012,4,26,-0.34,0,4.85,0.03
2012,4,27,-3.2,0,4.71,0.03
2012,4,28,-5.45,0,4.56,0.03
2012,4,29,-2.18,0.69,4.42,0.03
2012,4,30,1.98,0,4.28,0.03
2012,5,1,5.14,3.2,4.14,0.03
2012,5,2,6.3,2.52,4,0.03
2012,5,3,5.53,0,3.86,0.04
2012,5,4,5.55,0.919999999999998,3.73,0.04
2012,5,5,6.66,0.91,3.59,0.03
2012,5,6,8.07,2.29,3.46,0.03
2012,5,7,7.37,0,3.33,0.03
2012,5,8,5.55,0,3.21,0.03
2012,5,9,4.18,0,3.08,0.03
2012,5,10,2.81,0,2.96,0.03
2012,5,11,2.11,1.83,2.84,0.03
2012,5,12,2.26,0,2.72,0.03
2012,5,13,3,2.29,2.6,0.03
2012,5,14,1.95,0,2.49,0.03
2012,5,15,3.83,2.06,2.38,0.03
2012,5,16,6.1,5.27,2.27,0.03
2012,5,17,3.52,0,2.16,0.05
2012,5,18,-1.6,0,2.05,0.05
2012,5,19,2.12,1.14,1.95,0.04
2012,5,20,4.15,1.15,1.85,0.04
2012,5,21,4.21,0.68,1.75,0.04
2012,5,22,4.08,1.84,1.66,0.04
2012,5,23,1.8,0,1.56,0.05
2012,5,24,2.44,0,1.47,0.04
2012,5,25,1.26,1.15,1.38,0.04
2012,5,26,-1.63,6.41,1.3,0.03
2012,5,27,0.37,28.61,1.21,0.03
2012,5,28,5.77,7.79,1.13,0.03
2012,5,29,3.02,0,1.06,0.32
2012,5,30,0.07,0,0.98,0.34
2012,5,31,2.25,0,0.91,0.36
2012,6,1,2.51,0,0.84,0.43
2012,6,2,2.58,0,0.77,0.52
2012,6,3,0.31,0,0.7,0.48
2012,6,4,-5.39,2.29,0.64,0.4
2012,6,5,-4.68,0,0.58,0.33
2012,6,6,-6.76,0,0.53,0.29
2012,6,7,-5.45,0,0.47,0.28
2012,6,8,-2.57,2.75,0.42,0.26
2012,6,9,0.43,3.66,0.37,0.24
2012,6,10,-0.84,0.460000000000001,0.33,0.24
2012,6,11,3.4,2.98,0.29,0.23
2012,6,12,-1.81,9.61,0.25,0.44
2012,6,13,-2.38,18.09,0.21,0.43
2012,6,14,0.05,4.34999999999999,0.18,0.36
2012,6,15,-2.14,3.2,0.15,0.31
2012,6,16,-0.73,2.29000000000001,0.12,0.29
2012,6,17,-3.76,7.09999999999999,0.09,0.27
2012,6,18,-6.81,5.72,0.07,0.26
2012,6,19,-10.33,0,0.05,0.24
2012,6,20,-7.53,1.15000000000001,0.04,0.23
2012,6,21,-2.41,12.59,0.02,0.21
2012,6,22,-4.55,0,0.01,0.2
2012,6,23,-3.05,3.89,0.01,0.18
2012,6,24,-4.13,0,0,0.17
2012,6,25,-4.5,0,0,0.16
2012,6,26,-3.62,0,0,0.15
2012,6,27,1.67,1.37,0.01,0.14
2012,6,28,-1.51,7.55,0.01,0.23
2012,6,29,-1.77,26.1,0.02,0.21
2012,6,30,-1.26,7.78999999999999,0.04,0.19
2012,7,1,0.28,6.36000000000001,0.05,0.18
2012,7,2,-2.57,2.10999999999999,0.07,0.18
2012,7,3,-8.95,0,0.09,0.17
2012,7,4,-7.11,0,0.12,0.15
2012,7,5,-9.63,0,0.15,0.14
2012,7,6,-9.6,0,0.18,0.13
2012,7,7,-10.61,0,0.21,0.12
2012,7,8,-4,0,0.25,0.11
2012,7,9,-4.67,0.919999999999987,0.29,0.11
2012,7,10,-6.44,2.98000000000002,0.33,0.1
2012,7,11,-6.63,2.06,0.37,0.09
2012,7,12,-5.63,0,0.42,0.08
2012,7,13,-2.27,0.360000000000014,0.47,0.08
2012,7,14,-4.38,0,0.53,0.07
2012,7,15,-5.42,0,0.58,0.06
2012,7,16,-6.61,0,0.64,0.06
2012,7,17,-3.66,0.189999999999998,0.7,0.05
2012,7,18,-0.71,8.05000000000001,0.77,0.04
2012,7,19,2.29,0,0.84,0.04
2012,7,20,2.71,0,0.91,0.3
2012,7,21,0.89,0,0.98,0.41
2012,7,22,-1.56,0,1.06,0.35
2012,7,23,-0.3,0,1.13,0.28
2012,7,24,-1.36,0,1.21,0.22
2012,7,25,-6.12,0,1.3,0.2
2012,7,26,-4.19,1.13999999999999,1.38,0.19
2012,7,27,-3.04,4.13,1.47,0.18
2012,7,28,-2.31,0,1.56,0.16
2012,7,29,-3.99,0,1.66,0.15
2012,7,30,-2.74,0,1.75,0.14
2012,7,31,-3.47,0,1.85,0.13
2012,8,1,-3.67,1.83000000000001,1.95,0.12
2012,8,2,-3.95,1.59999999999999,2.05,0.11
2012,8,3,-4.8,1.15000000000001,2.16,0.1
2012,8,4,-4.66,4.56999999999999,2.27,0.1
2012,8,5,-1.6,0,2.38,0.09
2012,8,6,-2.07,0.919999999999987,2.49,0.08
2012,8,7,-5.4,0,2.6,0.07
2012,8,8,-1,1.84,2.72,0.07
2012,8,9,2.26,0.22999999999999,2.84,0.06
2012,8,10,2.49,0,2.96,0.3
2012,8,11,1.49,0,3.08,0.41
2012,8,12,-2.25,0,3.21,0.35
2012,8,13,-0.4,0,3.33,0.28
2012,8,14,-1.38,0,3.46,0.23
2012,8,15,-2.2,1.83,3.59,0.21
2012,8,16,-2.71,7.33,3.73,0.19
2012,8,17,-3.65,3.66,3.86,0.18
2012,8,18,-7.81,0,4,0.17
2012,8,19,-0.5,2.06,4.14,0.16
2012,8,20,-1.98,8.93000000000001,4.28,0.15
2012,8,21,1.56,4.34999999999999,4.42,0.14
2012,8,22,0.99,0,4.56,0.31
2012,8,23,-5.47,0,4.71,0.3
2012,8,24,-8.23,20.15,4.85,0.24
2012,8,25,-4.67,0,5,0.22
2012,8,26,-2.88,0,5.15,0.2
2012,8,27,1.39,16.49,5.3,0.19
2012,8,28,3.96,3.89000000000001,5.45,0.84
2012,8,29,5.81,0,5.61,1.31
2012,8,30,3.67,0,5.76,1.52
2012,8,31,3.62,0,5.92,1.68
2012,9,1,4.39,0,6.07,1.9
2012,9,2,4.8,0,6.23,2.17
2012,9,3,4.05,0,6.39,2.37
2012,9,4,3.73,0,6.55,2.53
2012,9,5,2.19,0,6.71,2.53
2012,9,6,3.22,0,6.88,2.58
2012,9,7,5.15,0,7.04,2.82
2012,9,8,5.43,0,7.21,3.13
2012,9,9,3.67,0,7.37,3.27
2012,9,10,5.19,0,7.54,3.49
2012,9,11,5.3,0,7.7,3.76
2012,9,12,5.13,0,7.87,3.99
2012,9,13,6.04,0,8.04,4.3
2012,9,14,6.94,0,8.21,4.03
2012,9,15,7.85,0,8.38,3.61
2012,9,16,5.52,0,8.55,3.23
2012,9,17,-1.22,0,8.72,2.89
2012,9,18,-4.09,0,8.89,2.58
2012,9,19,-2.04,0,9.06,2.31
2012,9,20,0.3,0,9.23,2.06
2012,9,21,3.24,0,9.4,1.84
2012,9,22,5.14,0,9.57,1.64
2012,9,23,4.43,0,9.74,1.46
2012,9,24,4.89,0,9.91,1.3
2012,9,25,2.63,0,10.09,1.16
2012,9,26,6.43,2,10.26,1.07
2012,9,27,5.32,1.3,10.43,0.98
2012,9,28,4.09,0,10.6,0.88
2012,9,29,1.46,0,10.77,0.78
2012,9,30,0.81,0,10.94,0.71
2012,10,1,-1.97,0,11.11,0.67
2012,10,2,0.82,0,11.28,0.63
2012,10,3,5.16,0,11.45,0.6
2012,10,4,5.58,0,11.62,0.57
2012,10,5,3.51,0,11.79,0.54
2012,10,6,3.23,0,11.96,0.51
2012,10,7,-0.5,0,12.13,0.48
2012,10,8,1.28,0,12.3,0.45
2012,10,9,3.64,0,12.46,0.43
2012,10,10,4.51,0,12.63,0.4
2012,10,11,6.17,0,12.79,0.38
2012,10,12,7.75,0,12.96,0.36
2012,10,13,7.65,0,13.12,0.34
2012,10,14,5.9,0,13.29,0.32
2012,10,15,3.45,0,13.45,0.3
2012,10,16,6.22,0,13.61,0.28
2012,10,17,7.24,0,13.77,0.27
2012,10,18,5.41,0,13.93,0.25
2012,10,19,4.86,0,14.08,0.24
2012,10,20,6.24,0,14.24,0.22
2012,10,21,2.35,0,14.39,0.21
2012,10,22,-2.87,0,14.55,0.2
2012,10,23,-0.93,0,14.7,0.18
2012,10,24,-0.03,0,14.85,0.17
2012,10,25,1.91,0,15,0.16
2012,10,26,4.54,0,15.15,0.15
2012,10,27,2.37,0,15.29,0.14
2012,10,28,7.72,0,15.44,0.13
2012,10,29,9.09,0,15.58,0.12
2012,10,30,6.38,0,15.72,0.11
2012,10,31,7.06,0,15.86,0.11
2012,11,1,8.13,0,16,0.1
2012,11,2,8.76,0,16.14,0.09
2012,11,3,9.12,0,16.27,0.08
2012,11,4,9.73,0,16.41,0.08
2012,11,5,10.5,0,16.54,0.07
2012,11,6,11.51,0,16.67,0.06
2012,11,7,11.98,0,16.79,0.06
2012,11,8,11.24,0,16.92,0.05
2012,11,9,6.16,0,17.04,0.05
2012,11,10,3.04,0,17.16,0.05
2012,11,11,5.92,0,17.28,0.05
2012,11,12,8.65,0,17.4,0.05
2012,11,13,9.6,0,17.51,0.05
2012,11,14,9.98,0,17.62,0.05
2012,11,15,10.73,0,17.73,0.05
2012,11,16,10.53,0,17.84,0.05
2012,11,17,8.92,0,17.95,0.05
2012,11,18,10.11,0,18.05,0.05
2012,11,19,11.33,0,18.15,0.05
2012,11,20,12.14,0,18.25,0.05
2012,11,21,10.72,0,18.34,0.05
2012,11,22,9.37,0,18.44,0.05
2012,11,23,6.75,0,18.53,0.05
2012,11,24,7.01,0,18.62,0.05
2012,11,25,8.32,0,18.7,0.05
2012,11,26,9.05,0,18.79,0.05
2012,11,27,9.86,0,18.87,0.05
2012,11,28,9.82,0,18.94,0.05
2012,11,29,6.65,0,19.02,0.05
2012,11,30,6.01,0,19.09,0.05
2012,12,1,9.8,0,19.16,0.05
2012,12,2,11.73,0,19.23,0.05
2012,12,3,11.06,0,19.3,0.05
2012,12,4,12.19,0,19.36,0.05
2012,12,5,10.66,0,19.42,0.05
2012,12,6,9.04,0,19.47,0.05
2012,12,7,9.3,0,19.53,0.05
2012,12,8,12.35,0,19.58,0.05
2012,12,9,13.53,0,19.63,0.05
2012,12,10,13.05,0,19.67,0.05
2012,12,11,10.98,0,19.71,0.05
2012,12,12,11.35,0,19.75,0.05
2012,12,13,11.93,0,19.79,0.05
2012,12,14,11.05,0,19.82,0.05
2012,12,15,11.03,0,19.85,0.05
2012,12,16,14.23,0,19.88,0.05
2012,12,17,12.76,0,19.91,0.05
2012,12,18,9.78,0,19.93,0.05
2012,12,19,3.29,0,19.95,0.05
2012,12,20,2.13,0,19.96,0.05
2012,12,21,7.5,0,19.98,0.05
2012,12,22,12.44,0,19.99,0.05
2012,12,23,14.04,0,19.99,0.05
2012,12,24,12.93,0,20,0.05
2012,12,25,9.6,0,20,0.05
2012,12,26,8.71,0,20,0.05
2012,12,27,8.95,0,19.99,0.05
2012,12,28,10.21,0,19.99,0.05
2012,12,29,12.06,0,19.98,0.05
2012,12,30,12.72,0,19.96,0.05
2012,12,31,11.41,0,19.95,0.05
2013,1,1,10.9,0,19.93,0.05
2013,1,2,11.34,0,19.91,0.05
2013,1,3,12.03,0,19.88,0.05
2013,1,4,11.97,0,19.85,0.05
2013,1,5,11.94,0,19.82,0.05
2013,1,6,12.44,0,19.79,0.05
2013,1,7,13.02,0,19.75,0.04
2013,1,8,13.26,0,19.71,0.04
2013,1,9,15.05,0,19.67,0.04
2013,1,10,16.71,0,19.63,0.04
2013,1,11,17.66,0,19.58,0.04
2013,1,12,16.08,0,19.53,0.04
2013,1,13,14.49,0,19.47,0.04
2013,1,14,14.42,0,19.42,0.04
2013,1,15,14.76,0,19.36,0.04
2013,1,16,14.38,0,19.3,0.04
2013,1,17,13.86,0,19.23,0.04
2013,1,18,13.17,0,19.16,0.04
2013,1,19,12.49,0,19.09,0.04
2013,1,20,11.8,0,19.02,0.04
2013,1,21,11.12,0,18.94,0.04
2013,1,22,10.43,0,18.87,0.04
2013,1,23,11.35,0,18.79,0.04
2013,1,24,9.11,0,18.7,0.04
2013,1,25,8.93,0,18.62,0.04
2013,1,26,11.21,0,18.53,0.04
2013,1,27,9.29,0,18.44,0.04
2013,1,28,9.83,0,18.34,0.04
2013,1,29,11.19,0,18.25,0.04
2013,1,30,12.74,0,18.15,0.04
2013,1,31,13.89,0,18.05,0.04
2013,2,1,14.07,0,17.95,0.04
2013,2,2,14.04,0,17.84,0.04
2013,2,3,15.47,0,17.73,0.04
2013,2,4,17,0,17.62,0.04
2013,2,5,16.53,0,17.51,0.04
2013,2,6,13.68,0,17.4,0.04
2013,2,7,12.75,0,17.28,0.04
2013,2,8,10.27,0,17.16,0.04
2013,2,9,11.49,0,17.04,0.04
2013,2,10,9.69,0,16.92,0.04
2013,2,11,10.25,0,16.79,0.04
2013,2,12,12.65,0,16.67,0.04
2013,2,13,11.97,0,16.54,0.04
2013,2,14,11.3,0,16.41,0.04
2013,2,15,11,0,16.27,0.04
2013,2,16,9.95,0,16.14,0.04
2013,2,17,8.59,0,16,0.04
2013,2,18,4.6,0,15.86,0.04
2013,2,19,6.5,0,15.72,0.04
2013,2,20,8.48,0,15.58,0.04
2013,2,21,11.44,0,15.44,0.04
2013,2,22,12.59,0,15.29,0.04
2013,2,23,12.41,0,15.15,0.04
2013,2,24,11.36,0,15,0.04
2013,2,25,10.98,0,14.85,0.04
2013,2,26,11.66,0,14.7,0.04
2013,2,27,12.37,0,14.55,0.04
2013,2,28,12.51,0,14.39,0.04
2013,3,1,10.53,0,14.24,0.04
2013,3,2,8.95,0,14.08,0.04
2013,3,3,9.24,0,13.93,0.04
2013,3,4,9.12,0,13.77,0.04
2013,3,5,9.93,0,13.61,0.04
2013,3,6,10.02,0,13.45,0.04
2013,3,7,10.27,0,13.29,0.04
2013,3,8,12.35,0,13.12,0.04
2013,3,9,12.03,0,12.96,0.04
2013,3,10,10.69,0,12.79,0.04
2013,3,11,8.73,0,12.63,0.04
2013,3,12,7.25,0,12.46,0.04
2013,3,13,7.24,0,12.3,0.04
2013,3,14,7.54,0,12.13,0.04
2013,3,15,8.06,0,11.96,0.04
2013,3,16,9.36,0,11.79,0.04
2013,3,17,8.97,0,11.62,0.04
2013,3,18,7.14,0,11.45,0.04
2013,3,19,7.44,0,11.28,0.04
2013,3,20,7.42,0,11.11,0.04
2013,3,21,7.9,0,10.94,0.04
2013,3,22,7.55,0,10.77,0.04
2013,3,23,7.46,0,10.6,0.04
2013,3,24,7.36,0,10.43,0.04
2013,3,25,9.16,0,10.26,0.04
2013,3,26,9.74,0,10.09,0.04
2013,3,27,10.9,0,9.91,0.04
2013,3,28,8.83,0,9.74,0.04
2013,3,29,9.14,0,9.57,0.04
2013,3,30,7.96,0,9.4,0.04
2013,3,31,4.83,0,9.23,0.04
2013,4,1,2.13,0,9.06,0.04
2013,4,2,3.42,0,8.89,0.04
2013,4,3,5.02,0,8.72,0.04
2013,4,4,5.66,0,8.55,0.04
2013,4,5,5.31,0,8.38,0.04
2013,4,6,5.64,0,8.21,0.04
2013,4,7,6,0,8.04,0.04
2013,4,8,6.97,0,7.87,0.04
2013,4,9,5.83,0,7.7,0.04
2013,4,10,4.97,0,7.54,0.04
2013,4,11,1.78,0,7.37,0.04
2013,4,12,2.45,0,7.21,0.04
2013,4,13,5.95,0,7.04,0.04
2013,4,14,8.54,0,6.88,0.04
2013,4,15,9.38,0,6.71,0.04
2013,4,16,9.71,0,6.55,0.04
2013,4,17,9.82,0,6.39,0.04
2013,4,18,9.6,0,6.23,0.04
2013,4,19,9.93,0,6.07,0.04
2013,4,20,10.06,0,5.92,0.04
2013,4,21,10.44,0,5.76,0.04
2013,4,22,9.68,0,5.61,0.04
2013,4,23,9.77,0,5.45,0.04
2013,4,24,9.92,0,5.3,0.04
2013,4,25,9.62,0,5.15,0.04
2013,4,26,4.58,0,5,0.04
2013,4,27,1.49,0,4.85,0.04
2013,4,28,3.6,0,4.71,0.04
2013,4,29,5.35,0,4.56,0.04
2013,4,30,7.83,0,4.42,0.04
2013,5,1,6.14,0,4.28,0.04
2013,5,2,2.21,0,4.14,0.04
2013,5,3,-1.4,0,4,0.04
2013,5,4,-0.54,1.37,3.86,0.04
2013,5,5,2.93,0,3.73,0.04
2013,5,6,4.26,0.46,3.59,0.04
2013,5,7,5.19,0.68,3.46,0.04
2013,5,8,7.2,2.98,3.33,0.04
2013,5,9,6.47,0.46,3.21,0.04
2013,5,10,5.18,2.51,3.08,0.04
2013,5,11,2.04,0,2.96,0.04
2013,5,12,3.3,0.92,2.84,0.04
2013,5,13,2.1,1.6,2.72,0.04
2013,5,14,0.51,0,2.6,0.04
2013,5,15,0.42,0,2.49,0.04
2013,5,16,0.73,0,2.38,0.03
2013,5,17,1.16,0,2.27,0.03
2013,5,18,-0.17,0.23,2.16,0.03
2013,5,19,0.19,0,2.05,0.03
2013,5,20,2.79,0,1.95,0.03
2013,5,21,0.59,0,1.85,0.03
2013,5,22,0.52,0,1.75,0.03
2013,5,23,0.5,0,1.66,0.03
2013,5,24,1.09,0,1.56,0.03
2013,5,25,1.99,0,1.47,0.03
2013,5,26,1.38,0,1.38,0.03
2013,5,27,-2.51,8.01,1.3,0.03
2013,5,28,-3.9,44.91,1.21,0.03
2013,5,29,-5.29,0,1.13,0.03
2013,5,30,-1.02,0,1.06,0.03
2013,5,31,-4.01,7.78,0.98,0.03
2013,6,1,-3.66,6.18,0.91,0.03
2013,6,2,0.01,1.15,0.84,0.03
2013,6,3,-1.23,0,0.77,0.03
2013,6,4,-0.85,0,0.7,0.03
2013,6,5,2.83,0,0.64,0.03
2013,6,6,0.11,0,0.58,0.03
2013,6,7,-0.07,0,0.53,0.04
2013,6,8,0.28,0,0.47,0.03
2013,6,9,0.25,0,0.42,0.03
2013,6,10,-0.63,0,0.37,0.03
2013,6,11,-1.27,0,0.33,0.03
2013,6,12,-1.34,2.29000000000001,0.29,0.03
2013,6,13,0,6.63999999999999,0.25,0.03
2013,6,14,-0.52,0,0.21,0.03
2013,6,15,0.37,0,0.18,0.03
2013,6,16,2.18,0,0.15,0.03
2013,6,17,-0.17,0,0.12,0.03
2013,6,18,-1,1.83,0.09,0.04
2013,6,19,-6.52,12.13,0.07,0.04
2013,6,20,-5.78,0,0.05,0.04
2013,6,21,-3.82,0,0.04,0.03
2013,6,22,-4.49,17.39,0.02,0.03
